Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,tempmin,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,sunrise,sunset,moonphase,conditions,description,icon,city,StratoO3,year_month,year,month,day,dayofweek,season_Spring,season_Summer,season_Winter
2015-08-24,40.27,39.56,8.07,14.15,18.19,40.25,1.95,13.4,12.72,0.252,2.752,119.0,Moderate,78.9,74.9,68.8,0.0,0,0.0,18.3,13.9,256.9,1006.9,43.3,4.4,234.8,2015-08-24T05:57:15,2015-08-24T18:25:19,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,201.78186866653863,2015-08,2015,8,24,0,False,True,False
2015-08-25,46.96,33.824,7.88,13.55,17.72,33.69,1.48,11.86,13.35,0.634,1.3119999999999998,98.0,Satisfactory,80.7,74.8,66.4,0.0,0,0.0,18.6,15.0,263.7,1006.0,40.8,4.2,265.4,2015-08-25T05:57:19,2015-08-25T18:24:42,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,237.86259581962,2015-08,2015,8,25,1,False,True,False
2015-08-26,39.91,39.222,7.39,13.23,17.04,25.41,1.24,13.06,16.24,2.224,1.36,100.0,Satisfactory,82.5,75.3,66.3,0.0,0,0.0,19.2,11.4,229.8,1004.6,45.0,4.1,184.6,2015-08-26T05:57:23,2015-08-26T18:24:05,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,251.07120012247603,2015-08,2015,8,26,2,False,True,False
2015-08-27,39.65,33.936,7.25,12.82,16.21,25.89,1.94,12.83,12.59,39.39,3.09,127.0,Moderate,78.9,75.8,76.1,0.031,100,4.17,22.6,12.8,229.8,1004.8,90.4,3.4,179.8,2015-08-27T05:57:26,2015-08-27T18:23:28,0.42,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,chennai,254.8428749319902,2015-08,2015,8,27,3,False,True,False
2015-08-28,45.16,46.17999999999999,8.5,13.19,16.74,28.32,1.54,14.31,10.77,194.28,8.48,100.0,Satisfactory,80.7,75.2,71.7,0.016,100,4.17,19.0,11.4,234.5,1005.5,73.3,4.2,204.9,2015-08-28T05:57:29,2015-08-28T18:22:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,251.49160451644457,2015-08,2015,8,28,4,False,True,False
2015-08-29,43.58,33.982,8.78,14.18,17.26,26.79,2.19,14.6,11.95,0.442,1.94,146.0,Moderate,80.7,75.3,69.1,0.0,0,0.0,19.5,11.4,228.5,1005.3,29.2,4.3,278.4,2015-08-29T05:57:32,2015-08-29T18:22:12,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,229.90570147455776,2015-08,2015,8,29,5,False,True,False
2015-08-30,37.62,39.352,8.16,16.1,17.88,24.53,1.54,14.9,18.81,287.49,1.19,112.0,Moderate,82.5,76.6,69.4,0.039,100,4.17,17.7,11.4,216.0,1006.2,60.8,3.8,260.3,2015-08-30T05:57:34,2015-08-30T18:21:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,231.6130734160024,2015-08,2015,8,30,6,False,True,False
2015-08-31,41.0,35.68599999999999,8.04,15.66,17.36,23.7,1.43,14.02,20.96,0.136,0.5920000000000001,97.0,Satisfactory,77.1,76.5,75.2,0.039,100,4.17,16.8,13.9,238.6,1007.3,53.3,3.9,251.6,2015-08-31T05:57:37,2015-08-31T18:20:54,0.55,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,chennai,214.40292106617528,2015-08,2015,8,31,0,False,True,False
2015-09-01,32.37,81.39000000000001,8.57,16.34,18.15,26.38,1.21,15.72,30.26,0.8200000000000001,2.06,88.0,Satisfactory,84.3,77.6,70.2,0.0,0,0.0,18.6,11.4,205.5,1006.2,34.6,3.9,263.7,2015-09-01T05:57:39,2015-09-01T18:20:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,220.1718904302399,2015-09,2015,9,1,1,False,False,False
2015-09-02,24.27,127.052,8.54,16.66,18.34,24.6,4.7,16.01,34.15,0.258,0.726,163.0,Moderate,82.5,77.3,71.1,0.0,0,0.0,18.8,11.4,188.5,1005.8,38.8,3.7,247.2,2015-09-02T05:57:41,2015-09-02T18:19:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,249.50919693050992,2015-09,2015,9,2,2,False,False,False
2015-09-03,26.54,40.328,9.27,17.24,19.25,23.58,1.99,18.24,28.04,0.284,0.774,99.0,Satisfactory,80.7,77.9,76.9,0.0,0,0.0,20.8,11.4,199.4,1007.4,68.3,3.8,229.6,2015-09-03T05:57:42,2015-09-03T18:18:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,244.07954312245568,2015-09,2015,9,3,3,False,False,False
2015-09-04,26.96,106.756,9.51,17.1,19.35,23.47,1.92,14.6,28.95,1.142,0.602,106.0,Moderate,82.5,78.4,75.4,0.0,0,0.0,17.7,12.8,153.0,1009.3,42.5,3.8,261.1,2015-09-04T05:57:44,2015-09-04T18:18:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,242.8737804531621,2015-09,2015,9,4,4,False,False,False
2015-09-05,25.83,191.86,9.14,16.9,19.0,27.06,2.01,11.02,29.73,0.304,0.176,83.0,Satisfactory,80.7,78.9,77.9,0.0,0,0.0,21.0,11.4,163.7,1010.0,37.5,3.7,241.8,2015-09-05T05:57:45,2015-09-05T18:17:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,240.4141423323045,2015-09,2015,9,5,5,False,False,False
2015-09-06,26.47,96.642,9.58,17.03,19.38,23.63,1.68,11.13,20.59,0.678,1.134,82.0,Satisfactory,82.5,77.5,72.2,0.0,0,0.0,25.1,13.9,196.3,1009.2,39.2,4.2,250.6,2015-09-06T05:57:46,2015-09-06T18:16:52,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,251.15039511052925,2015-09,2015,9,6,6,False,False,False
2015-09-07,27.97,30.16,9.8,17.3,19.68,23.09,1.75,12.8,22.13,2.434,1.6540000000000004,107.0,Moderate,78.9,75.2,75.4,0.0,0,0.0,19.9,12.8,223.4,1009.6,85.0,3.7,160.5,2015-09-07T05:57:47,2015-09-07T18:16:11,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,235.3886668601308,2015-09,2015,9,7,0,False,False,False
2015-09-08,27.86,55.29799999999999,9.65,17.24,19.5,26.37,1.47,9.81,20.26,80.72,2.348,86.0,Satisfactory,78.9,76.1,76.4,0.016,100,4.17,17.4,13.9,218.7,1008.8,60.0,3.9,207.1,2015-09-08T05:57:48,2015-09-08T18:15:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,217.93957928166324,2015-09,2015,9,8,1,False,False,False
2015-09-09,26.89,45.556,9.23,16.89,19.05,26.56,1.61,11.61,24.66,0.1679999999999999,1.4579999999999995,88.0,Satisfactory,80.7,76.3,72.8,0.0,0,0.0,17.9,10.3,199.2,1008.1,60.0,4.0,198.3,2015-09-09T05:57:49,2015-09-09T18:14:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,187.31120154587308,2015-09,2015,9,9,2,False,False,False
2015-09-10,28.78,49.574,9.76,17.02,19.51,25.26,2.16,12.2,24.13,0.408,3.522,148.0,Moderate,75.3,76.6,79.7,1.347,100,8.33,14.8,23.0,221.5,1008.0,90.0,3.6,204.5,2015-09-10T05:57:49,2015-09-10T18:14:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,chennai,238.19089029717344,2015-09,2015,9,10,3,False,False,False
2015-09-11,31.49,29.452,10.3,15.04,18.98,29.07,1.54,14.18,19.44,1.058,3.1220000000000003,79.0,Satisfactory,80.7,77.2,76.4,0.02,100,4.17,17.0,10.3,242.8,1007.1,85.0,3.6,126.0,2015-09-11T05:57:50,2015-09-11T18:13:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,254.33858963294023,2015-09,2015,9,11,4,False,False,False
2015-09-12,32.09,43.062,10.28,14.96,18.92,23.77,1.39,12.68,18.16,0.6980000000000001,2.4240000000000004,82.0,Satisfactory,82.5,75.1,70.6,0.0,0,0.0,18.1,9.2,253.4,1007.0,80.4,3.9,159.0,2015-09-12T05:57:50,2015-09-12T18:12:40,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,253.9585199071983,2015-09,2015,9,12,5,False,False,False
2015-09-13,29.23,41.696,9.88,15.72,18.98,24.6,1.32,11.18,23.09,2.39,1.0219999999999998,79.0,Satisfactory,80.7,75.1,69.6,0.004,100,4.17,19.2,13.9,214.7,1007.2,35.8,4.3,240.8,2015-09-13T05:57:51,2015-09-13T18:11:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,254.0859370053732,2015-09,2015,9,13,6,False,False,False
2015-09-14,30.94,38.75599999999999,9.95,15.18,18.66,23.52,1.84,12.36,22.54,10.04,0.06,128.0,Moderate,80.7,74.6,68.7,0.0,0,0.0,19.9,17.2,232.8,1006.2,60.8,3.7,181.7,2015-09-14T05:57:51,2015-09-14T18:11:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,231.71746553334825,2015-09,2015,9,14,0,False,False,False
2015-09-15,29.62,44.864,9.43,14.0,17.61,24.65,1.03,9.85,22.76,11.1,5.24,77.0,Satisfactory,82.5,73.7,62.8,0.0,0,0.0,22.8,16.1,251.2,1004.7,57.5,3.9,158.4,2015-09-15T05:57:51,2015-09-15T18:10:32,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,216.7842145421893,2015-09,2015,9,15,1,False,False,False
2015-09-16,29.73,44.444,9.38,12.96,17.13,22.52,1.0,11.55,20.48,0.39,10.4,74.0,Satisfactory,84.3,73.1,59.6,0.0,0,0.0,26.2,13.9,250.1,1002.7,33.3,3.9,254.2,2015-09-16T05:57:51,2015-09-16T18:09:49,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,190.427896042012,2015-09,2015,9,16,2,False,False,False
2015-09-17,30.34,49.516,10.03,10.69,16.63,23.18,0.96,8.44,22.81,0.03,0.072,70.0,Satisfactory,82.5,74.1,62.9,0.197,100,4.17,20.6,12.8,253.2,1002.3,49.2,4.0,232.6,2015-09-17T05:57:52,2015-09-17T18:09:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,223.09129044052872,2015-09,2015,9,17,3,False,False,False
2015-09-18,31.63,42.63599999999999,10.28,10.45,16.76,23.56,2.1,11.12,22.77,0.0699999999999999,7.61,116.0,Moderate,82.5,75.1,68.1,0.0,0,0.0,16.3,12.8,222.7,1003.3,64.2,3.7,213.3,2015-09-18T05:57:52,2015-09-18T18:08:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,263.5665861233322,2015-09,2015,9,18,4,False,False,False
2015-09-19,35.42,40.828,11.71,10.47,17.88,24.9,0.82,12.1,34.03,1.0259999999999998,3.466,77.0,Satisfactory,80.7,77.9,76.0,0.035,100,4.17,16.8,9.2,202.7,1004.5,86.7,3.8,147.0,2015-09-19T05:57:52,2015-09-19T18:07:39,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,248.097798581236,2015-09,2015,9,19,5,False,False,False
2015-09-20,27.32,39.722,10.97,10.48,17.46,25.08,2.93,10.2,32.15,0.4859999999999999,0.444,197.0,Moderate,82.5,78.2,74.6,0.0,0,0.0,16.3,11.4,202.0,1004.8,73.7,4.0,218.5,2015-09-20T05:57:52,2015-09-20T18:06:56,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,238.15708072659,2015-09,2015,9,20,6,False,False,False
2015-09-21,27.69,38.122,10.7,10.76,17.2,23.36,2.95,10.36,30.29,59.52,0.6319999999999999,214.0,Poor,77.1,76.3,76.7,1.182,100,8.33,15.0,9.2,226.6,1006.4,58.8,4.0,257.1,2015-09-21T05:57:53,2015-09-21T18:06:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,226.56260189749852,2015-09,2015,9,21,0,False,False,False
2015-09-22,39.77,155.48200000000003,9.91,11.93,16.66,24.32,1.72,12.19,26.91,0.8800000000000001,0.95,121.0,Moderate,82.5,78.8,77.3,0.0,0,0.0,17.7,11.4,155.4,1007.1,40.0,4.0,244.7,2015-09-22T05:57:53,2015-09-22T18:05:31,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,250.08138445738203,2015-09,2015,9,22,1,False,False,False
2015-09-23,31.65,140.21599999999998,10.35,10.81,16.65,25.1,1.31,11.9,19.27,0.208,3.344,84.0,Satisfactory,82.5,78.3,75.1,0.0,0,0.0,17.9,11.4,166.3,1008.4,35.4,3.9,264.9,2015-09-23T05:57:54,2015-09-23T18:04:48,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,227.03243248411587,2015-09,2015,9,23,2,False,False,False
2015-09-24,39.97,117.502,12.07,10.01,17.23,24.19,1.74,10.22,15.36,0.09,14.91,131.0,Moderate,80.7,78.3,74.9,0.0,0,0.0,20.1,13.9,177.0,1007.8,38.3,3.9,271.6,2015-09-24T05:57:54,2015-09-24T18:04:05,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,216.92573983942071,2015-09,2015,9,24,3,False,False,False
2015-09-25,41.94,83.798,13.27,10.75,18.43,23.73,2.19,12.38,19.24,0.54,1.44,153.0,Moderate,82.5,78.1,73.5,0.0,0,0.0,18.6,11.4,183.2,1006.2,35.4,4.1,266.8,2015-09-25T05:57:55,2015-09-25T18:03:22,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,176.29493325738846,2015-09,2015,9,25,4,False,False,False
2015-09-26,65.79,34.098,16.61,9.7,20.27,23.06,1.79,12.36,47.29,3.88,1.2,171.0,Moderate,78.9,77.3,74.8,0.0,0,0.0,20.4,11.4,262.8,1006.5,47.5,3.7,262.6,2015-09-26T05:57:56,2015-09-26T18:02:40,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,221.12975412029485,2015-09,2015,9,26,5,False,False,False
2015-09-27,86.4,77.05799999999999,12.74,10.03,17.36,25.37,1.02,16.69,52.35,1.88,1.24,165.0,Moderate,80.7,78.1,78.1,0.0,0,0.0,15.0,11.4,261.7,1006.6,51.9,3.5,232.3,2015-09-27T05:57:57,2015-09-27T18:01:58,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,249.73789984832368,2015-09,2015,9,27,6,False,False,False
2015-09-28,61.69,57.856,12.83,10.08,17.57,23.16,1.89,12.7,41.98,3.082,40.72,176.0,Moderate,80.7,76.5,76.1,0.039,100,4.17,18.1,11.4,96.6,1006.4,71.3,3.3,234.7,2015-09-28T05:57:59,2015-09-28T18:01:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,chennai,248.0358427331453,2015-09,2015,9,28,0,False,False,False
2015-09-29,44.26,37.58,13.58,10.47,18.3,24.47,4.41,11.8,31.31,0.9200000000000002,6.659999999999999,224.0,Poor,78.9,76.4,81.9,0.0,0,0.0,12.1,11.4,136.8,1007.0,76.7,3.5,120.1,2015-09-29T05:58:00,2015-09-29T18:00:34,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,247.72494293057645,2015-09,2015,9,29,1,False,False,False
2015-09-30,42.71,57.856,13.38,10.73,18.11,25.7,1.89,14.96,33.91,0.324,8.876,154.0,Moderate,78.9,76.6,78.2,0.004,100,4.17,13.4,11.4,103.6,1008.6,76.7,3.3,217.0,2015-09-30T05:58:02,2015-09-30T17:59:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,252.74594562589365,2015-09,2015,9,30,2,False,False,False
2015-10-01,46.97,61.306,13.64,11.77,19.08,22.48,2.76,11.92,22.96,6.5280000000000005,8.633999999999999,188.0,Moderate,78.9,77.8,83.5,0.063,100,12.5,19.0,11.4,167.3,1009.8,78.3,3.4,194.0,2015-10-01T05:58:04,2015-10-01T17:59:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,chennai,252.02540468333456,2015-10,2015,10,1,3,False,False,False
2015-10-02,42.17,93.072,12.45,10.78,17.5,23.43,1.77,12.23,22.74,0.1299999999999999,0.066,135.0,Moderate,78.9,77.3,75.4,0.512,100,4.17,18.1,13.9,213.9,1010.2,60.8,4.0,222.7,2015-10-02T05:58:06,2015-10-02T17:58:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,166.16718936887145,2015-10,2015,10,2,4,False,False,False
2015-10-03,47.0,32.33800000000001,14.53,12.94,18.79,24.93,0.81,12.86,21.73,3.13,11.962,84.0,Satisfactory,77.1,77.5,86.0,0.473,100,8.33,20.4,10.3,259.3,1010.2,82.5,3.6,167.8,2015-10-03T05:58:08,2015-10-03T17:57:49,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,232.89147452062463,2015-10,2015,10,3,5,False,False,False
2015-10-04,49.45,50.294,15.59,15.21,19.82,23.82,1.14,12.05,31.57,0.04,59.02,107.0,Moderate,78.9,77.9,79.1,0.016,100,4.17,17.2,16.1,263.4,1009.2,60.8,3.5,175.6,2015-10-04T05:58:11,2015-10-04T17:57:09,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,245.75110698801973,2015-10,2015,10,4,6,False,False,False
2015-10-05,46.7,32.628,17.25,13.7,20.87,29.51,0.65,13.31,32.14,0.04,0.49,89.0,Satisfactory,77.1,76.9,87.5,0.614,100,4.17,13.2,15.0,251.7,1009.0,73.8,3.0,159.1,2015-10-05T05:58:14,2015-10-05T17:56:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,235.23262060937805,2015-10,2015,10,5,0,False,False,False
2015-10-06,33.87,31.854,12.56,10.87,17.82,22.41,2.18,12.95,30.89,0.08,0.63,136.0,Moderate,77.1,76.6,77.4,0.0,0,0.0,12.8,9.2,216.9,1007.6,43.9,4.2,239.6,2015-10-06T05:58:17,2015-10-06T17:55:49,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,242.57228407013,2015-10,2015,10,6,1,False,False,False
2015-10-07,33.0,41.39,10.66,11.79,16.77,22.99,1.18,12.52,28.49,10.1,0.42,94.0,Satisfactory,78.9,77.0,78.5,0.511,100,8.33,16.1,11.4,219.2,1007.8,60.3,4.2,238.2,2015-10-07T05:58:21,2015-10-07T17:55:10,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,239.26419983118043,2015-10,2015,10,7,2,False,False,False
2015-10-08,36.3,50.146,9.39,12.98,16.24,22.45,1.2,10.55,32.23,16.19,2.0380000000000003,82.0,Satisfactory,78.9,78.1,81.5,0.59,100,8.33,15.2,10.3,205.8,1008.2,71.7,3.4,224.1,2015-10-08T05:58:25,2015-10-08T17:54:31,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,243.5678727654347,2015-10,2015,10,8,3,False,False,False
2015-10-09,36.51,39.898,9.45,12.68,16.1,23.68,1.37,10.6,25.16,0.508,2.608,86.0,Satisfactory,78.9,78.4,80.8,0.0,0,0.0,15.7,9.2,210.2,1007.9,88.3,3.8,200.7,2015-10-09T05:58:30,2015-10-09T17:53:53,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,230.1897411124727,2015-10,2015,10,9,4,False,False,False
2015-10-10,37.71,54.38,9.9,12.52,16.23,24.42,1.72,9.32,23.29,4.28,0.28,107.0,Moderate,78.9,77.9,77.9,0.008,100,4.17,18.6,11.4,215.9,1008.6,67.5,3.8,213.5,2015-10-10T05:58:34,2015-10-10T17:53:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,212.6065192431716,2015-10,2015,10,10,5,False,False,False
2015-10-11,35.73,70.596,9.26,12.94,16.04,23.82,2.62,11.37,21.22,1.168,0.05,165.0,Moderate,77.1,76.5,79.7,0.748,100,4.17,17.0,13.9,226.1,1010.1,66.7,3.8,212.8,2015-10-11T05:58:40,2015-10-11T17:52:38,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,174.1121579699205,2015-10,2015,10,11,6,False,False,False
2015-10-12,36.27,31.102,9.4,13.16,16.27,24.01,1.88,11.1,25.34,3.2,2.01,150.0,Moderate,80.7,78.1,77.1,0.0,0,0.0,14.8,12.8,209.4,1010.7,50.0,3.7,251.1,2015-10-12T05:58:45,2015-10-12T17:52:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,228.7034560485037,2015-10,2015,10,12,0,False,False,False
2015-10-13,122.16,118.858,32.03,21.5,37.11,25.89,2.61,10.78,23.67,3.26,25.37,203.0,Poor,78.9,77.3,78.2,0.0,0,0.0,14.1,9.2,159.1,1010.7,40.8,3.8,252.6,2015-10-13T05:58:51,2015-10-13T17:51:25,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,245.3467403670608,2015-10,2015,10,13,1,False,False,False
2015-10-14,90.73,49.752,21.94,22.21,22.57,25.37,2.08,10.14,26.13,2.0520000000000005,0.16,263.0,Poor,77.1,76.4,76.2,0.0,0,0.0,13.0,10.3,163.0,1011.0,32.5,3.5,256.1,2015-10-14T05:58:58,2015-10-14T17:50:49,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,245.2187208231299,2015-10,2015,10,14,2,False,False,False
2015-10-15,63.96,63.492,22.31,22.35,33.64,25.85,1.75,9.37,23.01,0.596,0.4760000000000001,196.0,Moderate,77.1,76.9,78.1,0.0,0,0.0,13.9,11.4,145.5,1010.9,31.7,3.7,253.6,2015-10-15T05:59:05,2015-10-15T17:50:14,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,242.65786043679623,2015-10,2015,10,15,3,False,False,False
2015-10-16,48.79,64.042,14.76,15.46,21.71,27.06,1.61,13.63,24.94,0.352,0.1,156.0,Moderate,77.1,75.3,76.0,0.0,0,0.0,15.9,11.4,76.6,1011.1,31.7,3.4,240.4,2015-10-16T05:59:12,2015-10-16T17:49:40,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,248.16429504938384,2015-10,2015,10,16,4,False,False,False
2015-10-17,34.96,51.728,12.79,14.19,18.81,23.99,1.75,9.58,31.38,0.084,0.8100000000000002,147.0,Moderate,77.1,76.0,77.3,0.0,0,0.0,16.8,11.4,62.1,1011.6,24.2,3.5,213.2,2015-10-17T05:59:20,2015-10-17T17:49:07,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,235.9523499434644,2015-10,2015,10,17,5,False,False,False
2015-10-18,37.55,70.35,13.09,13.58,18.72,29.5,1.05,8.24,20.22,0.136,0.162,109.0,Moderate,78.9,76.6,76.7,0.0,0,0.0,18.3,11.4,57.5,1012.0,37.1,3.2,217.1,2015-10-18T05:59:28,2015-10-18T17:48:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,160.9065675809494,2015-10,2015,10,18,6,False,False,False
2015-10-19,31.54,61.23,11.55,12.4,16.95,25.99,2.02,7.93,18.08,0.3399999999999999,0.6319999999999999,121.0,Moderate,80.7,78.5,81.1,0.118,100,8.33,17.7,13.9,65.3,1011.6,45.0,3.4,231.7,2015-10-19T05:59:37,2015-10-19T17:48:01,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,197.86875331664936,2015-10,2015,10,19,0,False,False,False
2015-10-20,37.74,56.834,15.02,12.9,19.39,29.24,1.14,6.07,17.91,0.8099999999999999,1.324,83.0,Satisfactory,78.9,77.0,77.2,0.0,0,0.0,14.3,13.9,83.1,1010.2,37.5,3.6,225.8,2015-10-20T05:59:47,2015-10-20T17:47:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,267.3202069299052,2015-10,2015,10,20,1,False,False,False
2015-10-21,41.27,63.818000000000005,11.42,14.19,16.82,77.984,7.62,7.1,19.12,0.4960000000000001,0.3419999999999999,241.0,Poor,80.7,76.1,75.4,0.0,0,0.0,15.0,11.4,72.9,1009.8,35.8,3.7,240.8,2015-10-21T05:59:57,2015-10-21T17:46:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,235.0360598014964,2015-10,2015,10,21,2,False,False,False
2015-10-22,47.68,85.492,11.51,13.2,16.65,74.89,1.6,9.12,24.82,0.058,0.22,133.0,Moderate,77.1,72.5,72.6,0.0,0,0.0,16.8,12.8,44.9,1010.8,33.3,3.5,267.0,2015-10-22T06:00:07,2015-10-22T17:46:29,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,236.0093308355409,2015-10,2015,10,22,3,False,False,False
2015-10-23,81.26,69.526,23.27,20.88,27.69,66.35,3.21,7.26,20.24,0.6819999999999999,0.306,238.0,Poor,75.3,74.2,84.9,0.197,100,8.33,18.8,13.9,62.5,1010.6,67.9,2.5,190.4,2015-10-23T06:00:19,2015-10-23T17:46:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,chennai,242.2595421625413,2015-10,2015,10,23,4,False,False,False
2015-10-24,44.79,78.894,13.46,12.53,18.71,65.37,1.64,5.03,28.69,0.128,0.222,175.0,Moderate,75.3,73.7,78.9,0.0,0,0.0,18.8,9.2,52.0,1010.3,45.8,3.2,253.6,2015-10-24T06:00:30,2015-10-24T17:45:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,232.7744723909344,2015-10,2015,10,24,5,False,False,False
2015-10-25,50.98,77.36800000000001,11.11,12.27,17.9,73.15,1.28,8.34,56.16,1.35,0.708,136.0,Moderate,77.1,74.6,76.8,0.0,0,0.0,20.6,12.8,41.9,1011.1,41.7,3.4,195.1,2015-10-25T06:00:43,2015-10-25T17:45:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,229.34240819992576,2015-10,2015,10,25,6,False,False,False
2015-10-26,46.79,55.23,10.0,12.05,17.04,71.95,0.98,8.23,57.43,0.466,5.034,130.0,Moderate,77.1,74.8,77.5,0.016,100,4.17,22.1,13.9,51.4,1011.6,46.6,3.7,236.0,2015-10-26T06:00:55,2015-10-26T17:44:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,chennai,213.3492173351148,2015-10,2015,10,26,0,False,False,False
2015-10-27,54.0,62.04600000000001,10.84,13.79,18.37,73.0,0.88,9.78,59.47,0.188,5.079999999999999,128.0,Moderate,78.9,75.5,77.3,0.02,100,4.17,21.5,13.9,22.0,1011.1,70.8,3.3,163.0,2015-10-27T06:01:09,2015-10-27T17:44:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,185.6322615001942,2015-10,2015,10,27,1,False,False,False
