Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,tempmin,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,sunrise,sunset,moonphase,conditions,description,icon,city,StratoO3,year_month,year,month,day,dayofweek,season_Spring,season_Summer,season_Winter
2015-11-16,16.03,16.77,3.81,18.34,18.74,17.978,1.61,2.31,35.48,0.87,1.26,91.0,Satisfactory,64.2,69.6,97.2,0.117,100,4.17,21.7,12.8,23.3,1013.2,94.3,2.3,23.2,2015-11-16T06:18:27,2015-11-16T17:50:00,0.16,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,bengaluru,230.1573083177104,2015-11,2015,11,16,0,False,False,False
2015-11-17,39.492,8.22,4.89,16.2,20.54,24.652,1.6,2.49,25.45,1.846,1.99,116.0,Moderate,65.6,70.3,97.5,0.293,100,12.5,18.1,11.4,350.4,1013.6,92.9,2.8,49.1,2015-11-17T06:18:53,2015-11-17T17:49:57,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,bengaluru,239.75549546408683,2015-11,2015,11,17,1,False,False,False
2015-11-18,19.32,16.42,4.57,15.47,18.77,25.0,1.99,2.75,20.132,0.946,1.15,126.0,Moderate,66.5,71.6,96.8,0.008,100,4.17,20.1,9.7,24.3,1014.3,89.6,3.4,83.7,2015-11-18T06:19:20,2015-11-18T17:49:54,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,237.59976879839635,2015-11,2015,11,18,2,False,False,False
2015-11-19,21.99,39.86,7.08,16.44,19.51,41.96,1.73,2.95,9.98,1.52,2.38,103.0,Moderate,67.4,73.4,95.5,0.478,100,8.33,15.7,8.6,86.3,1015.0,92.9,2.6,93.0,2015-11-19T06:19:48,2015-11-19T17:49:53,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,bengaluru,175.2247568894892,2015-11,2015,11,19,3,False,False,False
2015-11-20,13.89,31.44,6.84,12.14,15.35,23.93,1.72,2.5,4.56,0.74,1.48,74.0,Satisfactory,67.8,73.6,94.0,0.431,100,12.5,23.0,9.8,97.4,1015.2,67.6,3.9,135.0,2015-11-20T06:20:15,2015-11-20T17:49:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,209.505639244774,2015-11,2015,11,20,4,False,False,False
2015-11-21,16.06,24.35,4.57,13.13,16.2,21.28,0.94,3.12,10.732,3.678,1.07,66.0,Satisfactory,68.1,72.4,91.1,0.117,100,4.17,22.4,12.1,97.3,1015.0,73.4,4.1,153.5,2015-11-21T06:20:44,2015-11-21T17:49:53,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,243.29991987231625,2015-11,2015,11,21,5,False,False,False
2015-11-22,16.97,15.69,3.07,10.57,12.6,13.92,0.83,2.6,10.78,2.49,1.06,61.0,Satisfactory,68.7,73.4,96.4,0.164,100,8.33,26.2,13.2,84.0,1015.9,83.8,3.5,140.5,2015-11-22T06:21:13,2015-11-22T17:49:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,228.30808038844293,2015-11,2015,11,22,6,False,False,False
2015-11-23,19.66,36.84,6.47,16.37,20.87,24.04,1.35,2.83,4.09,1.18,2.17,75.0,Satisfactory,66.9,73.6,93.4,0.43,100,8.33,23.9,9.2,98.2,1016.6,75.3,3.7,92.9,2015-11-23T06:21:42,2015-11-23T17:49:58,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,229.1317573292476,2015-11,2015,11,23,0,False,False,False
2015-11-24,20.35,33.97,7.76,20.64,24.75,26.98,1.36,2.59,7.77,1.02,1.9,85.0,Satisfactory,66.0,72.0,91.1,0.117,100,4.17,23.7,10.3,101.0,1017.3,68.8,4.1,177.3,2015-11-24T06:22:12,2015-11-24T17:50:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,226.31662513208937,2015-11,2015,11,24,1,False,False,False
2015-11-25,34.39,36.29,8.38,28.8,32.28,32.75,2.48,3.76,14.63,1.32,3.17,141.0,Moderate,65.1,63.6,73.8,0.0,0,0.0,17.7,12.8,89.4,1016.4,35.7,4.1,252.1,2015-11-25T06:22:42,2015-11-25T17:50:08,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,bengaluru,231.0975101267484,2015-11,2015,11,25,2,False,False,False
2015-11-26,43.91,43.65,11.74,29.33,32.78,55.4,1.52,3.44,14.8,1.53,3.59,90.0,Satisfactory,65.1,68.9,83.1,0.0,0,0.0,16.6,7.5,79.8,1016.8,53.2,4.4,233.6,2015-11-26T06:23:12,2015-11-26T17:50:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,201.1844380336846,2015-11,2015,11,26,3,False,False,False
2015-11-27,44.14,112.78,7.05,26.64,27.06,32.33,2.18,4.3,25.57,1.69,3.36,126.0,Moderate,68.1,65.3,72.0,0.0,0,0.0,15.2,8.6,83.8,1015.6,47.6,4.3,230.8,2015-11-27T06:23:43,2015-11-27T17:50:22,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,213.5239933152706,2015-11,2015,11,27,4,False,False,False
2015-11-28,44.94,114.34,8.47,28.1,29.37,32.75,2.3,4.7,29.1,1.56,2.38,147.0,Moderate,63.3,63.6,75.0,0.0,0,0.0,13.6,7.5,67.5,1017.3,36.3,3.8,244.4,2015-11-28T06:24:15,2015-11-28T17:50:30,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,229.75313425303443,2015-11,2015,11,28,5,False,False,False
2015-11-29,29.35,75.79,5.72,21.21,21.4,19.08,1.55,4.55,29.03,1.01,1.15,87.0,Satisfactory,64.7,71.3,92.4,0.02,100,4.17,23.3,12.6,85.8,1018.1,77.1,3.3,104.3,2015-11-29T06:24:46,2015-11-29T17:50:40,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,bengaluru,222.6182023558026,2015-11,2015,11,29,6,False,False,False
2015-11-30,15.34,53.7,8.46,22.22,24.6,21.4,1.13,4.45,8.84,1.11,2.53,56.0,Satisfactory,68.1,73.0,94.4,0.098,100,4.17,19.5,9.2,70.0,1018.7,83.1,3.5,101.1,2015-11-30T06:25:18,2015-11-30T17:50:51,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,232.8758120885509,2015-11,2015,11,30,0,False,False,False
2015-12-01,14.18,55.71,12.9,25.86,27.06,21.81,1.63,5.14,9.89,0.97,2.15,88.0,Satisfactory,67.8,71.9,95.9,0.008,100,4.17,25.9,9.2,60.2,1016.8,89.6,4.1,96.9,2015-12-01T06:25:50,2015-12-01T17:51:03,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,220.47507239966023,2015-12,2015,12,1,1,False,False,True
2015-12-02,13.36,33.82,8.24,24.04,17.46,22.0,1.7,11.07,8.15,0.73,1.66,67.0,Satisfactory,68.1,73.1,97.1,0.126,100,12.5,18.1,11.4,83.1,1016.5,91.8,3.4,32.1,2015-12-02T06:26:22,2015-12-02T17:51:16,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,bengaluru,220.0472999098236,2015-12,2015,12,2,2,False,False,True
2015-12-03,19.86,72.72,11.73,33.56,26.85,37.08,1.47,8.32,9.51,0.98,2.6,74.0,Satisfactory,66.5,72.7,94.9,0.016,100,4.17,18.6,9.8,53.2,1016.8,70.1,4.0,66.5,2015-12-03T06:26:55,2015-12-03T17:51:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,bengaluru,228.07586912653,2015-12,2015,12,3,3,False,False,True
2015-12-04,28.35,102.15,13.06,32.95,24.78,52.45,2.03,6.08,21.38,1.0,3.46,105.0,Moderate,66.0,67.3,80.0,0.0,0,0.0,25.1,12.8,51.3,1016.4,45.1,4.5,226.4,2015-12-04T06:27:28,2015-12-04T17:51:45,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,251.90426776808533,2015-12,2015,12,4,4,False,False,True
2015-12-05,25.04,89.26,9.79,33.02,22.96,51.77,1.72,5.43,26.44,0.77,1.47,103.0,Moderate,66.0,68.0,80.5,0.0,0,0.0,28.6,12.6,62.2,1016.6,42.8,4.2,169.7,2015-12-05T06:28:01,2015-12-05T17:52:01,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,178.29346731929206,2015-12,2015,12,5,5,False,False,True
2015-12-06,29.12,85.316,2.8,25.17,13.66,41.62,1.054,3.1,43.98,0.71,1.17,54.0,Satisfactory,66.0,66.2,78.5,0.0,0,0.0,28.4,12.6,78.4,1017.1,66.9,4.6,140.8,2015-12-06T06:28:34,2015-12-06T17:52:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,208.48623487384253,2015-12,2015,12,6,6,False,False,True
2015-12-07,41.16,85.25,10.04,34.42,23.91,46.07,1.88,5.24,27.26,0.88,1.7,65.0,Satisfactory,64.5,65.8,76.2,0.0,0,0.0,20.4,9.2,63.8,1017.1,46.6,4.3,190.2,2015-12-07T06:29:07,2015-12-07T17:52:37,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,239.67190255321185,2015-12,2015,12,7,0,False,False,True
2015-12-08,46.33,82.86,17.24,44.41,34.36,45.43,1.81,5.81,19.1,1.01,1.92,102.0,Moderate,64.1,61.6,72.7,0.0,0,0.0,32.1,11.2,76.7,1017.4,41.6,3.8,180.5,2015-12-08T06:29:40,2015-12-08T17:52:56,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,221.7258046871524,2015-12,2015,12,8,1,False,False,True
2015-12-09,48.01,78.58,16.65,39.78,31.61,46.15,1.84,4.86,6.32,1.16,1.49,94.0,Satisfactory,66.3,67.3,86.3,0.016,100,4.17,22.1,11.3,87.9,1017.8,67.8,3.4,167.8,2015-12-09T06:30:13,2015-12-09T17:53:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,bengaluru,227.4170222422136,2015-12,2015,12,9,2,False,False,True
2015-12-10,35.48,58.04,25.04,35.58,35.53,51.46,1.92,5.27,3.36,0.99,1.46,86.0,Satisfactory,68.2,68.4,87.5,0.036,100,20.83,20.6,9.2,93.7,1017.6,74.5,3.3,142.6,2015-12-10T06:30:46,2015-12-10T17:53:36,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,bengaluru,229.03688309426087,2015-12,2015,12,10,3,False,False,True
2015-12-11,32.95,79.07,23.41,41.05,36.25,26.38,2.07,5.94,2.3,1.43,1.63,89.0,Satisfactory,66.3,67.3,80.6,0.0,0,0.0,19.7,7.0,133.1,1016.3,61.5,3.8,151.6,2015-12-11T06:31:19,2015-12-11T17:53:58,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,225.5940256406412,2015-12,2015,12,11,4,False,False,True
2015-12-12,50.19,73.43,18.73,57.62,31.41,20.93,1.78,5.34,2.33,1.29,1.39,99.0,Satisfactory,68.6,65.7,74.1,0.012,100,4.17,23.0,9.0,95.5,1015.0,56.9,4.1,161.5,2015-12-12T06:31:52,2015-12-12T17:54:21,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,bengaluru,217.53328746890227,2015-12,2015,12,12,5,False,False,True
2015-12-13,34.57,64.09,15.68,42.88,37.39,12.64,1.68,4.79,2.16,0.91,1.07,92.0,Satisfactory,69.9,64.5,70.5,0.0,0,0.0,11.2,9.0,114.1,1015.6,33.4,4.5,205.3,2015-12-13T06:32:25,2015-12-13T17:54:44,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,238.9951355473002,2015-12,2015,12,13,6,False,False,True
2015-12-14,52.06,56.71,13.51,27.66,21.45,11.98,1.33,4.38,1.87,1.29,1.6,85.0,Satisfactory,66.3,68.2,80.2,0.052,100,16.67,13.6,11.1,129.1,1016.1,50.2,3.6,199.5,2015-12-14T06:32:57,2015-12-14T17:55:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,226.0039348681508,2015-12,2015,12,14,0,False,False,True
2015-12-15,39.67,100.76,5.93,22.28,13.92,14.1,1.44,2.72,1.83,1.18,1.46,83.0,Satisfactory,68.1,66.6,77.2,0.0,0,0.0,12.5,6.3,126.2,1016.1,46.9,4.3,205.1,2015-12-15T06:33:30,2015-12-15T17:55:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,229.34812605146573,2015-12,2015,12,15,1,False,False,True
2015-12-16,50.47,56.41,4.71,37.1,20.85,20.54,1.93,3.65,6.68,1.22,1.47,92.0,Satisfactory,66.4,63.1,73.1,0.0,0,0.0,12.1,9.1,117.6,1016.8,40.8,3.6,212.5,2015-12-16T06:34:02,2015-12-16T17:55:59,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,bengaluru,220.03911057474068,2015-12,2015,12,16,2,False,False,True
2015-12-17,41.04,62.41,10.15,40.72,26.28,22.39,1.55,5.21,17.03,0.97,1.28,95.0,Satisfactory,62.7,61.4,72.8,0.0,0,0.0,15.9,11.4,120.2,1016.5,26.3,3.6,243.5,2015-12-17T06:34:34,2015-12-17T17:56:26,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,220.8718284617639,2015-12,2015,12,17,3,False,False,True
2015-12-18,56.62,85.88,24.29,57.36,45.46,29.2,2.67,6.99,17.28,1.61,1.55,103.0,Moderate,64.4,64.0,79.2,0.0,0,0.0,15.7,9.0,119.8,1017.4,48.9,3.4,225.7,2015-12-18T06:35:05,2015-12-18T17:56:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,227.10134470852785,2015-12,2015,12,18,4,False,False,True
2015-12-19,42.57,78.99,20.49,49.4,39.15,21.95,2.08,5.34,17.37,1.43,1.29,105.0,Moderate,66.3,63.8,75.1,0.0,0,0.0,14.3,9.1,106.8,1019.0,43.7,4.1,206.2,2015-12-19T06:35:37,2015-12-19T17:57:21,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,251.27823270224064,2015-12,2015,12,19,5,False,False,True
2015-12-20,60.44,65.74,17.24,43.97,33.82,26.04,1.44,5.29,20.05,1.17,1.19,97.0,Satisfactory,66.4,64.6,77.3,0.0,0,0.0,19.5,9.1,118.9,1018.8,34.6,4.3,219.9,2015-12-20T06:36:08,2015-12-20T17:57:49,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,211.6659577914908,2015-12,2015,12,20,6,False,False,True
2015-12-21,48.4,72.52,18.51,53.53,39.72,30.54,1.18,5.5,21.95,1.33,1.35,102.0,Moderate,66.3,62.0,71.6,0.0,0,0.0,14.3,7.5,110.8,1018.7,43.0,4.2,233.7,2015-12-21T06:36:38,2015-12-21T17:58:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,217.43299678956487,2015-12,2015,12,21,0,False,False,True
2015-12-22,49.54,84.48,22.95,65.66,49.45,34.27,1.32,5.61,20.0,1.96,1.69,104.0,Moderate,62.6,59.3,66.8,0.0,0,0.0,15.2,11.2,100.2,1019.0,11.2,4.5,239.7,2015-12-22T06:37:08,2015-12-22T17:58:48,0.39,Clear,Clear conditions throughout the day.,clear-day,bengaluru,216.93920271738887,2015-12,2015,12,22,1,False,False,True
2015-12-23,49.42,74.68,20.35,55.38,42.2,36.34,1.62,5.47,24.06,1.58,1.24,96.0,Satisfactory,64.7,62.0,71.9,0.0,0,0.0,17.0,9.2,110.6,1019.6,30.3,4.2,236.5,2015-12-23T06:37:38,2015-12-23T17:59:18,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,224.97865090762207,2015-12,2015,12,23,2,False,False,True
2015-12-24,61.58,81.49,20.86,56.16,42.26,44.44,1.29,5.38,36.04,1.41,1.22,114.0,Moderate,64.5,59.1,67.1,4.232,100,4.17,16.1,7.0,96.7,1018.5,28.5,3.7,242.8,2015-12-24T06:38:07,2015-12-24T17:59:49,0.46,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,bengaluru,223.03047837639903,2015-12,2015,12,24,3,False,False,True
2015-12-25,68.48,81.97,17.96,51.22,37.33,24.77,1.25,5.66,40.78,1.12,2.26,110.0,Moderate,62.7,60.7,72.4,0.0,0,0.0,23.0,11.3,85.6,1018.2,30.7,3.3,234.6,2015-12-25T06:38:35,2015-12-25T18:00:20,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,bengaluru,225.3379933316604,2015-12,2015,12,25,4,False,False,True
2015-12-26,57.15,63.84,15.88,42.79,31.61,18.88,1.2,5.44,41.39,1.12,1.16,109.0,Moderate,64.5,61.3,71.3,0.0,0,0.0,23.0,15.9,86.3,1018.9,40.8,3.6,237.5,2015-12-26T06:39:03,2015-12-26T18:00:52,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,bengaluru,226.63317487676568,2015-12,2015,12,26,5,False,False,True
2015-12-27,76.35,76.37,16.45,42.69,31.61,14.76,1.54,5.71,59.62,1.15,0.94,115.0,Moderate,63.8,64.8,79.4,0.0,0,0.0,25.9,11.4,78.1,1019.9,61.5,3.1,178.7,2015-12-27T06:39:31,2015-12-27T18:01:24,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,236.6362024057973,2015-12,2015,12,27,6,False,False,True
2015-12-28,85.66,83.91,22.68,56.3,42.44,41.98,1.77,6.01,59.5,1.21,1.05,149.0,Moderate,62.7,59.8,70.2,0.0,0,0.0,21.7,11.4,91.3,1021.1,21.1,3.5,243.0,2015-12-28T06:39:57,2015-12-28T18:01:56,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,212.67558711522503,2015-12,2015,12,28,0,False,False,True
2015-12-29,49.06,73.13,20.76,54.12,40.51,24.83,1.58,6.39,31.55,1.43,1.12,122.0,Moderate,60.7,57.4,64.9,0.0,0,0.0,21.3,11.4,88.4,1019.9,16.3,4.2,245.5,2015-12-29T06:40:23,2015-12-29T18:02:29,0.62,Clear,Clear conditions throughout the day.,clear-day,bengaluru,223.1306581361152,2015-12,2015,12,29,1,False,False,True
2015-12-30,48.16,74.0,22.45,59.75,44.59,21.42,0.85,6.94,31.0,1.59,1.44,91.0,Satisfactory,59.7,53.7,58.9,0.0,0,0.0,24.4,16.0,86.6,1019.1,8.4,4.6,250.4,2015-12-30T06:40:49,2015-12-30T18:03:02,0.65,Clear,Clear conditions throughout the day.,clear-day,bengaluru,220.8018007174936,2015-12,2015,12,30,2,False,False,True
2015-12-31,71.06,74.39,20.87,61.97,44.85,26.49,1.49,7.22,36.94,1.53,1.18,131.0,Moderate,60.5,55.3,62.6,0.0,0,0.0,23.7,9.3,88.6,1020.1,21.2,4.1,251.8,2015-12-31T06:41:13,2015-12-31T18:03:35,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,211.52500988689923,2015-12,2015,12,31,3,False,False,True
2016-01-01,56.4,95.08,13.8,51.73,34.31,14.68,0.69,7.44,55.96,0.91,0.78,101.0,Moderate,60.9,56.1,66.3,0.0,0,0.0,25.9,17.0,89.8,1020.9,42.3,3.7,240.5,2016-01-01T06:41:37,2016-01-01T18:04:08,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,233.295947229886,2016-01,2016,1,1,4,False,False,True
2016-01-02,53.69,93.92,26.49,73.09,54.77,16.05,0.76,8.67,34.06,1.88,1.18,92.0,Satisfactory,57.3,49.9,53.3,0.0,0,0.0,23.5,13.9,84.0,1021.3,6.2,4.4,252.7,2016-01-02T06:42:01,2016-01-02T18:04:42,0.75,Clear,Clear conditions throughout the day.,clear-day,bengaluru,217.0403574080336,2016-01,2016,1,2,5,False,False,True
2016-01-03,62.35,99.34,24.56,77.77,55.6,16.37,0.96,9.1,47.62,2.36,1.14,108.0,Moderate,58.9,52.3,58.5,0.0,0,0.0,23.0,11.3,94.0,1020.0,10.5,4.3,252.9,2016-01-03T06:42:23,2016-01-03T18:05:16,0.78,Clear,Clear conditions throughout the day.,clear-day,bengaluru,218.07163691012715,2016-01,2016,1,3,6,False,False,True
2016-01-04,64.96,104.62,18.56,77.07,50.81,14.18,0.89,8.87,50.62,1.95,1.33,109.0,Moderate,59.0,52.6,59.3,0.0,0,0.0,24.4,11.4,90.3,1019.9,9.0,4.5,253.6,2016-01-04T06:42:44,2016-01-04T18:05:50,0.81,Clear,Clear conditions throughout the day.,clear-day,bengaluru,215.90624477517628,2016-01,2016,1,4,0,False,False,True
2016-01-05,70.15,105.12,23.56,79.43,56.05,16.97,0.85,9.41,36.94,1.92,1.26,114.0,Moderate,60.8,53.7,60.6,0.0,0,0.0,18.8,9.3,89.8,1019.0,8.9,4.1,255.0,2016-01-05T06:43:05,2016-01-05T18:06:24,0.85,Clear,Clear conditions throughout the day.,clear-day,bengaluru,261.3154848038024,2016-01,2016,1,5,1,False,False,True
2016-01-06,68.22,91.74,29.68,68.5,55.38,16.71,0.93,14.23,45.98,1.25,1.11,121.0,Moderate,60.5,56.5,64.1,0.0,0,0.0,13.4,11.5,108.1,1018.8,31.4,4.0,249.7,2016-01-06T06:43:25,2016-01-06T18:06:58,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,220.0147478772916,2016-01,2016,1,6,2,False,False,True
2016-01-07,68.74,74.3,42.37,53.25,58.6,26.13,0.79,23.65,23.19,27.62,16.12,116.0,Moderate,62.9,60.5,71.9,0.0,0,0.0,16.6,9.1,106.4,1019.5,54.8,3.6,241.0,2016-01-07T06:43:43,2016-01-07T18:07:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,203.3051500181462,2016-01,2016,1,7,3,False,False,True
2016-01-08,67.9,62.77,46.57,51.09,60.65,22.84,0.66,14.17,8.59,1.01,0.5,117.0,Moderate,61.0,57.3,67.8,0.0,0,0.0,16.1,10.2,76.4,1019.8,31.3,3.5,233.0,2016-01-08T06:44:01,2016-01-08T18:08:06,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,232.3014618833141,2016-01,2016,1,8,4,False,False,True
2016-01-09,79.8,74.11,57.18,64.04,86.73,21.32,0.79,14.65,10.66,2.62,0.55,143.0,Moderate,55.5,50.8,58.2,0.0,0,0.0,19.7,8.8,88.4,1017.9,34.0,4.2,249.1,2016-01-09T06:44:18,2016-01-09T18:08:40,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,221.1420441321187,2016-01,2016,1,9,5,False,False,True
2016-01-10,76.18,63.19,38.5,46.46,52.1,11.01,0.8,15.02,14.39,2.29,0.55,168.0,Moderate,57.4,51.5,59.1,0.0,0,0.0,15.9,9.0,91.2,1018.8,18.2,3.7,253.5,2016-01-10T06:44:34,2016-01-10T18:09:14,0.0,Clear,Clear conditions throughout the day.,clear-day,bengaluru,221.99405671241084,2016-01,2016,1,10,6,False,False,True
2016-01-11,61.48,53.24,23.76,39.43,62.48,10.72,0.78,11.53,19.51,1.67,1.35,122.0,Moderate,57.3,52.0,57.9,0.0,0,0.0,18.1,9.3,91.0,1018.9,12.4,4.3,253.5,2016-01-11T06:44:49,2016-01-11T18:09:47,0.04,Clear,Clear conditions throughout the day.,clear-day,bengaluru,220.1167535712094,2016-01,2016,1,11,0,False,False,True
2016-01-12,73.5,105.6,9.37,39.55,27.55,12.27,1.3,4.65,21.45,1.76,0.74,122.0,Moderate,57.3,53.2,60.0,0.0,0,0.0,16.6,6.8,73.9,1017.6,22.4,4.1,251.8,2016-01-12T06:45:03,2016-01-12T18:10:21,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,bengaluru,223.723775450404,2016-01,2016,1,12,1,False,False,True
2016-01-13,70.78,160.0,11.43,55.91,37.72,12.06,1.02,10.59,24.48,1.56,0.94,146.0,Moderate,59.1,53.0,60.8,0.0,0,0.0,15.4,9.0,89.9,1016.9,15.9,3.7,237.1,2016-01-13T06:45:17,2016-01-13T18:10:54,0.11,Clear,Clear conditions throughout the day.,clear-day,bengaluru,224.007055823685,2016-01,2016,1,13,2,False,False,True
2016-01-14,75.01,172.02,16.92,70.58,49.75,19.63,0.84,13.99,22.94,1.56,0.5,152.0,Moderate,59.0,52.9,59.5,0.0,0,0.0,15.7,11.1,91.9,1017.0,11.4,3.9,254.9,2016-01-14T06:45:29,2016-01-14T18:11:28,0.15,Clear,Clear conditions throughout the day.,clear-day,bengaluru,226.4509791541282,2016-01,2016,1,14,3,False,False,True
2016-01-15,42.84,160.87,11.69,50.76,34.73,23.542,0.78,17.8,25.71,1.14,0.28,119.0,Moderate,57.4,55.1,64.8,0.0,0,0.0,18.6,6.9,98.8,1016.4,27.0,3.9,253.6,2016-01-15T06:45:39,2016-01-15T18:12:01,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,bengaluru,217.11549390582883,2016-01,2016,1,15,4,False,False,True
2016-01-16,77.23,235.32,35.73,83.2,94.37,16.11,1.02,15.22,22.72,1.36,0.69,130.0,Moderate,60.9,57.1,66.3,0.0,0,0.0,16.3,10.9,67.7,1015.7,45.0,3.4,219.7,2016-01-16T06:45:49,2016-01-16T18:12:34,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,247.2712576178272,2016-01,2016,1,16,5,False,False,True
2016-01-17,68.98,149.82,86.51,110.24,147.06,10.83,0.78,14.5,17.73,0.97,0.37,253.0,Poor,60.9,58.4,67.5,0.0,0,0.0,28.9,8.8,165.6,1015.1,37.5,3.5,206.1,2016-01-17T06:45:58,2016-01-17T18:13:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,bengaluru,228.22878436662413,2016-01,2016,1,17,6,False,False,True
2016-01-18,73.89,133.08,95.19,77.38,110.35,16.09,0.97,18.94,20.92,1.05,0.51,219.0,Poor,60.9,59.9,69.3,0.0,0,0.0,15.2,8.8,107.6,1014.7,41.0,3.6,213.4,2016-01-18T06:46:06,2016-01-18T18:13:38,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,bengaluru,219.1575050626249,2016-01,2016,1,18,0,False,False,True
2016-01-19,75.45,113.92,44.25,72.62,71.08,20.9,0.98,24.0,23.09,0.67,0.54,146.0,Moderate,64.5,63.4,77.5,0.016,100,4.17,16.1,7.0,125.3,1014.7,76.2,3.2,128.7,2016-01-19T06:46:13,2016-01-19T18:14:10,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,bengaluru,215.8807617754101,2016-01,2016,1,19,1,False,False,True
2016-01-20,78.07,122.54,43.53,45.06,55.6,28.94,0.97,24.02,17.64,0.95,0.68,170.0,Moderate,66.4,68.1,89.7,0.174,100,12.5,13.9,10.9,106.2,1016.3,81.2,2.6,83.6,2016-01-20T06:46:18,2016-01-20T18:14:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,bengaluru,219.72229080582616,2016-01,2016,1,20,2,False,False,True
